  -4.53999996     , -0.556804538     , -0.458973527    
  -4.52999973     , -0.550511241     , -0.451212734    
  -4.51999998     , -0.543181062     , -0.444423348    
  -4.50999975     , -0.534963489     , -0.438739359    
  -4.50000000     , -0.526025951     , -0.434272975    
  -4.48999977     , -0.516547740     , -0.431110293    
  -4.48000002     , -0.506719470     , -0.429311633    
  -4.46999979     , -0.496735603     , -0.428909421    
  -4.46000004     , -0.486794114     , -0.429908544    
  -4.44999981     , -0.477089107     , -0.432286412    
  -4.44000006     , -0.467810541     , -0.435993254    
  -4.42999983     , -0.459137022     , -0.440954417    
  -4.42000008     , -0.451235920     , -0.447070569    
